ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
3,30866,厦门市思明区仙岳路松岳里29号,海峡两岸（厦门思明琼芳中医诊所）,"118.111624,24.493098"
3,30993,思明区金榜路58号,中山金榜分院,"118.110738,24.466996"
3,31028,厦门市思明区后埭溪路109号中心商场及周边B、C、D、I、R商场,公司仓库,"118.106855,24.467748"
3,31029,厦门市思明区屿后南里107-109号第一层,公司仓库,"118.121955,24.492036"
3,31070,思明区东浦路82号2楼在鹭峰宾馆对面,（燕来福）厦门市美信好又惠医药有限公司,"118.128734,24.472225"
3,31072,厦门市思明区东坪二里130-131号,仓库,"118.12107,24.468543"
3,31073,厦门市思明区湖明路12-16号,公司仓库,"118.118225,24.477447"
3,31074,厦门市思明区长青路251号,公司仓库,"118.123944,24.486119"
3,31075,厦门市思明区嘉禾路347号101单元,（燕来福）厦门市思明区济慈大药房,"118.126146,24.497636"
3,31077,厦门市思明区后埭溪路126号之三店,仓库,"118.107273,24.468466"
3,31078,厦门市思明区凤屿路238号,药店,"118.114281,24.477539"
3,31079,厦门市思明区莲岳路26号之6,仓库,"118.119629,24.484876"
3,31082,福建厦门思明区仙岳路  ,放射科,"118.178287,24.504828"
3,31105,厦门市思明区东坪二里一号201、301室,公司仓库,"118.12064,24.470312"
3,31109,思明区金榜路61-76凯旋广场二层A块商场二楼,厦门思明扶元堂中医门诊部,"118.110015,24.468964"
3,31110,福建厦门市思明区屿后路151号,（燕来福）厦门思明齐安松柏门诊部,"118.119349,24.493361"
3,31111,思明区东浦路22号,海峡两岸,"118.125783,24.470805"
3,31112,思明区禾祥东路18-13号,诊所,"118.108367,24.470086"
3,31119,思明区育秀里36号,海峡两岸,"118.111681,24.485806"
3,31120,莲岳路179号,海峡两岸莲岳点,"118.121223,24.484604"
3,31121,莲岳里14号,海峡两岸残联点,"118.115605,24.49219"
3,31207,厦门市思明区育秀里36号育秀中心商场104单元,海峡两岸,"118.111681,24.485806"
3,20738,厦门市湖里区仙岳路41-51号3号楼2层,厦门东渡老年公寓,"118.08726,24.492819"
3,19663,厦门市思明区东浦路82号第二层 1 ,好又惠博士山庄分店 ,"118.128637,24.471948"
3,19664,厦门市思明区东浦路82号第二层 2 ,"好又惠源昌分店
","118.128637,24.471948"
3,19665,厦门市思明区东浦路82号第二层 5 ,"好又惠同安西安分店
","118.128637,24.471948"
3,19666,厦门市思明区东浦路82号第二层 6 ,"好又惠同安环西分店
","118.128637,24.471948"
3,30446,思明区育秀里36号,思明区育秀里36号,"118.111681,24.485806"
3,30447,思明区育秀里36号,燕来福（厦门思明瑞来春中医门诊部）,"118.111681,24.485806"
3,30448,思明区育秀里36号,厦门市思明区瑞来春中医门诊部,"118.111681,24.485806"
3,30450,莲岳里14号,筼筜社区残联点,"118.115605,24.49219"
3,30451,莲岳路179号,筼筜社区莲岳点,"118.121223,24.484604"
3,19683,厦门市思明区东浦路82号第二层 12 ,"好又惠翔鹭分店
","118.128637,24.471948"
3,19684,厦门市思明区东浦路82号第二层 13 ,"好又惠旭日海湾分店
","118.128637,24.471948"
3,30499,厦门市思明区育秀里36号育秀中心商场104单元,燕来福(厦门市瑞来春药店有限公司）,"118.111681,24.485806"
3,30233,东坪二里1号201，301室,厦门思明德善堂第三门诊部,"118.120056,24.469757"
3,30853,厦门市思明区屿后北里450号,海峡两岸（厦门思明罗庆模中医科诊所）,"118.122004,24.495655"
3,19667,厦门市思明区东浦路82号第二层 16 ,"好又惠松柏店（第十五分店）
","118.128637,24.471948"
3,19668,厦门市思明区东浦路82号第二层 17 ,"厦门市美信好又惠医药有限公司第十八分店
","118.128637,24.471948"
3,23744,思明区天虹商场2楼,天虹店,"118.10324,24.461989"
3,34488,思明区天虹商场2楼,天虹店,"118.10324,24.461989"
3,34506,厦门市思明区屿后北里450号,燕来福(厦门思明罗庆模中医科诊所）,"118.122004,24.495655"
3,34269,思明区金榜路58号,中山金榜分院,"118.110738,24.466996"
3,31639,思明区莲景路60号,(两岸公司)厦门市思明区嘉莲街道社区卫生服务中心,"118.117849,24.482821"
3,31644,厦门市思明区仙阁里小区92号一层,分店,"118.117824,24.495619"
3,31675,禾祥东路170号之24店面,燕来福,"118.116289,24.471444"
3,31676,厦门市思明区禾祥东路170号之二十四,仓库,"118.116063,24.471674"
3,31677,思明区后埭溪路109号中心商场(银龙广场一期),燕来福,"118.106719,24.468559"
3,31678,湖里区嘉园路26号,燕来福,"118.112031,24.51542"
3,34247,莲花南路9号,嘉莲社区药房,"106.64213,30.448676"
3,31767,湖里区和宁里125之11号,燕来福,"118.08675,24.497714"
3,31771,厦门市湖里区和宁里125号之14,燕来福,"118.086593,24.498061"
3,31772,厦门市湖里区和宁里125号之14,药局,"118.086593,24.498061"
3,31774,湖里区南山路293号之一楼02室,燕来福,"118.117582,24.504586"
3,31775,厦门市湖里区南山路293号之一一楼2室,仓库,"118.117582,24.504586"
3,31795,厦门市思明区东浦一里57号109-110店,药房,"118.124074,24.472852"
3,31796,厦门市思明区坂尾路17-19号之2室,燕来福,"118.12222,24.473786"
3,27256,湖里区湖里街道和宁路50号,福建省厦门第六中学高中部医务室,"118.088959,24.494695"
3,28250,思明区厦禾路913号华星大厦三层部分,厦门思明时光医疗美容门诊部,"118.114906,24.469906"
3,29811,厦门市思明区双涵路49号,厦门思明勇华中医(综合)诊所,"118.117943,24.472706"
3,31797,*厦禾路881号千禧园36号,燕来福,"118.11013,24.468182"
3,31802,长青路251号,燕来福,"118.123944,24.486119"
3,31803,厦门市思明区莲岳里162号之十,仓库,"118.118036,24.494537"
3,31804,*莲岳路永升松柏中心CD座一层17号,燕来福,"118.11628,24.490929"
3,31809,*嘉禾路62号及62号之101,燕来福,"106.708043,26.584536"
3,31832,仙岳路中段399号,燕来福,"118.111082,24.495411"
3,31878,思明区东浦路98号16-1#店面,诊所,"118.129974,24.47263"
3,31881,东坪二里1号201，301室,燕来福,"118.120056,24.469757"
3,31882,东坪二里1号201，301室,海峡两岸,"118.120056,24.469757"
3,30730,莲岳路179号,厦门市思明区筼筜街道社区卫生服务中心（莲岳点）,"118.121223,24.484604"
3,30731,仙岳路468号,厦门市思明区筼筜街道社区卫生服务中心（残联点）,"118.119911,24.495454"
3,22996,思明区金榜路58号,中山金榜分院,"118.110738,24.466996"
3,31894,思明区湖滨南路625号,燕来福,"118.11657,24.475922"
3,31896,"厦门莲前西路144号101室
",燕来福,"118.131583,24.47556"
3,31900,厦门市思明区金榜路57号之二十三 张丽勤15392031729,燕来福,"118.109044,24.46861"
3,31901,福建厦门市思明区屿后路151号,海峡两岸,"118.119349,24.493361"
3,31902,思明区东浦路22号,燕来福,"118.125783,24.470805"
3,31903,,指定地点,"114.722944,41.142976"
3,31907,思明区厦禾路986号四楼（408-416楼、432-437室、451-452室,燕来福,"118.117065,24.471021"
3,31916,厦门市思明区松岳里35-36号,公司仓库,"118.11198,24.493242"
3,31930,思明区育秀里36号,燕来福,"118.111681,24.485806"
3,23184,,指定地点,"114.722944,41.142976"
3,30521,福建厦门市思明区屿后路151号,厦门思明齐安松柏门诊部,"118.119349,24.493361"
3,32075,厦门市思明区湖滨北路119号,燕来福,"118.102333,24.483333"
3,32123,厦门市思明区育秀里36号育秀中心商场104单元,燕来福,"118.111681,24.485806"
3,32496,,指定地点,"114.722944,41.142976"
3,32136,湖里区湖里街道和宁路50号,医务室,"118.088959,24.494695"
3,32591,厦门市思明区湖滨东路184-201号,厦门思明蓝天门诊部有限公司,"118.111381,24.475093"
3,26673,厦门市思明区厦禾路839号汇成商业中心1303室,厦门,"118.104894,24.467249"
3,32450,厦门市思明区凤屿路450-468号102单元,厦门榔中药房有限公司,"118.112706,24.482481"
3,32770,厦门市思明区凤屿路450-468号102单元,公司仓库,"118.112706,24.482481"
3,34190,东坪二里1号201，301室,厦门思明德善堂东坪门诊部,"118.120056,24.469757"
3,34193,福建厦门市思明区屿后路151号,思明齐安松柏门诊部,"118.119349,24.493361"
3,34194,思明区东浦路22号,梧村骨科医院药房,"118.125783,24.470805"
3,34195,厦门市湖里区华泰路A幢二层,湖里公司,"118.105542,24.507558"
3,34205,思明区嘉禾路162号第一层123单元,,"118.126068,24.485934"
3,34232,思明区松岳里117号,松岳店,"118.111165,24.493634"
3,27791,思明区厦禾路983号121单元207单元,厦门思明薇格整形外科门诊部,"118.118562,24.473126"
3,29730,厦门市思明区莲前西路19-101、21号及21号-1,厦门兴鹭康中西药房有限公司,"118.12272,24.477007"
3,33472,厦门市思明区凤屿路450-468号102单元,燕来福,"118.112706,24.482481"
3,34449,东坪二里1号201，301室,（燕来福）厦门思明德善堂第三门诊部,"118.120056,24.469757"
3,34450,厦门市思明区东坪二里一号201、301室,门诊部,"118.12064,24.470312"
3,34455,福建厦门市思明区屿后路151号,（燕来福）厦门思明齐安松柏门诊部,"118.119349,24.493361"
3,34456,思明区东浦路22号,（燕来福）厦门思明区梧村骨科医院,"118.125783,24.470805"
3,38158,厦门市思明区凤屿路34号之229(三节点二层21-24号柱子),厦门思明永福康门诊部(股份厦门）,"118.114051,24.478383"
3,45294,厦门市思明区后埭溪路145号101-01室B区、145号101夹层、145号201室,厦门思明乾圣太和堂中医门诊部有限公司,"118.106883,24.468567"
3,53394,厦门市仙岳路468号,海峡两岸,"118.119911,24.495454"
3,53398,厦门市思明区长青路251号(劳动力大厦旁) ,厦门市惠康药店有限公司,"118.123944,24.486119"
3,53414,厦门市思明区仙岳路488号201室之二,厦门市千里明视康保健服务有限公司,"118.121478,24.496166"
3,51323,厦门市思明区凤屿路34号之299,海峡两岸,"118.114179,24.47781"
3,51385,厦门市湖里区凤屿路450-468号103单元一层及夹层,燕来福,"118.112706,24.482481"
3,51441,三楼仓库,仓库,"118.165146,26.612961"
3,51443,厦门市思明区湖明路12-16号,燕来福,"118.118225,24.477447"
3,51454,厦门市思明区厦禾路799号之8,厦门康仕公司地址,"118.096288,24.464565"
3,51456,厦门市思明区厦禾路1226-1228号聚泰商业城1504室,圣安康健,"118.120653,24.475285"
3,36070,厦门市思明区东坪二里130-131号,厦门德鑫堂药业有限公司（股份厦门）,"118.12107,24.468543"
3,36299,思明区金榜路61-76凯旋广场二层A块商场二楼,燕来福,"118.110015,24.468964"
3,53101,思明区嘉禾路875号之25,燕来福,"118.1225,24.4825"
3,36930,厦门市思明区嘉禾路62号之1、之2、莲坂商业广场西区37号,厦门兴鹭康中西药房有限公司嘉禾分公司(股份厦门）,"118.121688,24.479017"
3,54431,思明区厦禾路861号101单元及夹层，102-103单元及夹层,海峡两岸,"118.106458,24.467054"
3,39353,福州市鼓楼区圣庙商场5#店面,福州市鼓楼区协和医药商店,"119.303131,26.078729"
3,39354,福州市鼓楼区圣庙路10号,公司仓库,"119.301956,26.078406"
3,53173,厦门市思明区东坪山路25号之十三,东坪路分店,"118.121522,24.468441"
3,45833,湖里区湖里街道和宁路69号,厦门湖里平安门诊部,"118.086769,24.496224"
3,40893,思明区嘉禾路875号之25,海峡两岸（厦门思明福章中医皮肤科诊所),"118.1225,24.4825"
3,53325,厦门市思明区金榜路82号103.104单元一楼二楼，102单元二楼，129单元二楼,燕来福,"118.11091,24.469531"
3,35434,厦门市思明区松岳里29号,厦门思明琼芳中医诊所,"118.111624,24.493098"
3,44013,厦门市思明区莲前西路19-101、21号及21号-1,厦门兴鹭康中西药房有限公司,"118.12272,24.477007"
3,52069,厦门市思明区东浦路68号之141,公司仓库,"118.127047,24.471702"
3,52070,厦门市思明区凤屿路418号,公司仓库,"118.113077,24.481316"
3,40813,厦门市思明区金榜路82号103.104单元一楼二楼，102单元二楼，129单元二楼,厦门思明艺真门诊部有限公司,"118.11091,24.469531"
3,53741,厦门市后埭溪路248号龙景台一层23#,后埭溪分店,"118.106507,24.47157"
3,45774,厦门市湖里区凤屿路450-468号103单元一层及夹层,厦门思明拯济堂第二中医门诊部,"118.112706,24.482481"
3,52147,思明区浦南一组7号之三店面,厦门思明伍赐中医诊所,"118.1165,24.470125"
3,52160,厦门市思明区后埭溪路145号101-01室B区、145号101夹层、145号201室,燕来福,"118.106883,24.468567"
3,52178,思明区岳阳西里152号,公司仓库,"118.095535,24.489835"
3,50959,开元淑环中医内科诊所,燕来福（开元淑环中医内科诊所）,"118.162002,24.528972"
3,35252,思明区厦禾路861号101单元及夹层，102-103单元及夹层,海峡两岸（厦门思明九龙门诊部）,"118.106458,24.467054"
3,34691,厦门市思明区凤屿路468-2号,厦门市思明区榔中药房,"118.112961,24.48244"
3,54100,厦门市思明区湖滨四里48号之三店面,海峡两岸,"118.10912,24.475574"
3,39993,厦门市思明区凤屿路118号店面,厦门思明晟东海门诊部有限公司,"118.112836,24.482096"
3,50022,厦禾路878-888号（火车站沃尔玛内一楼）,燕来福,"118.114261,24.468004"
3,50023,黄厝塔头社黄厝卫生所,燕来福,"119.134911,25.475132"
3,50024,厦门市思明区屿后北里450号,燕来福,"118.122004,24.495655"
3,50029,厦门市思明区湖滨四里48号,燕来福,"118.10912,24.475574"
3,50127,厦门市思明区厦禾路839号汇成商业中心1303室,厦门,"118.104894,24.467249"
3,48038,厦门市思明区仙岳路452号之一至之五3-3室,公司仓库,"118.116241,24.493682"
3,48041,厦门市思明区厦禾路881号之三十六,公司仓库,"118.110217,24.468378"
3,48042,厦门市思明区仙岳路555号109-110店面,燕来福,"118.11914,24.496305"
3,62093,厦门市思明区湖滨北路183号之二(一楼、二楼),厦门思明伊美整形外科门诊部（股份厦门）,"118.122938,24.48848"
3,40613,厦门市思明区凤屿路450-468号20-21单元（一层及夹层）,厦门思明向光门诊部（股份厦门）,"118.112706,24.482481"
3,39153,厦门市思明区湖光路92、93号（1-6层）,厦门思明华医馆中医康复门诊部,"118.111679,24.478214"
3,39235,思明区湖滨南路59号,厦门思明华医馆中医康复门诊部,"118.086691,24.468215"
3,56236,厦门市思明区后埭溪路126号之三店,燕来福,"118.107273,24.468466"
3,56271,厦门市思明区东浦路128号浦南公寓,公司仓库,"118.13425,24.473272"
3,50254,厦门市思明区槟榔西里148号第八层第一单元,厦门新钛镁医疗器械有限公司,"118.110001,24.480241"
3,61893,厦门市思明区凤屿路2号一层致四层,厦门思明脸博士整形外科门诊部（股份厦门）,"118.116764,24.471431"
3,34631,屿后南里151号,厦门思明齐安松柏门诊部,"118.12043,24.491432"
3,34632,思明槟榔西里150号天湖大厦A座1-4,厦门思明区梧村骨科医院,"118.110549,24.480249"
3,44994,"厦门市思明区汇文路51-59号第一层04B商场之一房、二层03A之一室
",厦门思明叮铃医生第二中医门诊部有限公司 ,"118.105915,24.467443"
3,39715,厦门市思明区湖滨四里48号之三店面,海峡两岸（厦门思明洪兴中医内科诊所）,"118.10912,24.475574"
3,38233,厦门市思明区凤屿路34号之299(三节点二层21-24号柱子）,厦门思明永福康门诊部,"118.114179,24.47781"
3,48809,厦门市思明区后埭溪路145号101-01室B区、145号101夹层、145号201室,海峡两岸,"118.106883,24.468567"
3,38597,"厦门市思明区金榜路82号103、104单元一楼、二楼,102单元二楼、129单元二楼",厦门思明艺真门诊部（股份厦门）,"118.11091,24.469531"
3,44513,厦门市思明区东浦路128-11,"厦门市思明区朝晖堂中医(综合)诊所
","118.133764,24.474192"
3,56950,厦门市思明区汇文路51-59号第一层04B商场之一房,海峡两岸,"118.105915,24.467443"
