ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
3.0,19680.0,厦门市思明区东浦路82号第二层 9 ,"好又惠定安分店
","118.128637,24.471948",276
3.0,19681.0,厦门市思明区东浦路82号第二层 7 ,"好又惠湖滨四里分店
","118.128637,24.471948",277
3.0,19682.0,厦门市思明区东浦路82号第二层 8 ,"好又惠湖滨南总店
","118.128637,24.471948",278
3.0,19540.0,厦门市思明区东浦路82号第二层 11 ,"好又惠集美北区分店
","118.128637,24.471948",279
3.0,19541.0,厦门市思明区东浦路82号第二层 10 ,"好又惠海沧分店
","118.128637,24.471948",280
3.0,19542.0,厦门市思明区东浦路82号第二层 15 ,"好又惠第十五分店
","118.128637,24.471948",281
3.0,19543.0,厦门市思明区东浦路82号第二层 14 ,"好又惠万寿分店
","118.128637,24.471948",282
3.0,28210.0,思明区后埭溪路28号皇达大厦西南侧二层A,厦门思明心和门诊部,"118.105565,24.47166",283
3.0,20616.0,厦门思明区莲前西路2号F10B,厦门思明区,"118.121268,24.47597",284
3.0,19678.0,厦门市思明区东浦路82号第二层 3 ,"好又惠前埔分店
","118.128637,24.471948",285
3.0,19679.0,厦门市思明区东浦路82号第二层 4 ,"好又惠金尚分店
","118.128637,24.471948",286
3.0,31534.0,湖滨南路328号亿宝大厦11楼采购部,亿宝大厦,"118.118125,24.474176",287
3.0,22106.0,厦门市思明区槟榔西里255号101单元之一,厦门思明林驹中医诊所,"118.107948,24.481018",288
3.0,23763.0,厦门市思明区香秀里36号育秀中心商场104单元,厦门市瑞来春药店有限公司,"118.132867,24.489808",289
3.0,23983.0,厦门市思明区湖滨东路196号附属商业裙楼之201,厦门天使口腔医院,"118.11055,24.476568",290
3.0,24868.0,厦门市思明区东坪山路25号之十三,东坪路分店,"118.121522,24.468441",291
3.0,30611.0,思明区莲景路60号,厦门市思明区嘉莲街道社区卫生服务中心,"118.117849,24.482821",292
3.0,26752.0,厦门市思明区湖滨南路328号20C3室,厦门桫椤贸易有限公司,"118.116172,24.474037",293
3.0,26833.0,思明区金榜路61-76凯旋广场二层A块商场二楼,厦门思明扶元堂中医门诊部,"118.110015,24.468964",294
3.0,27292.0,湖里区湖里街道和宁路50号,福建省厦门第六中学高中部医务室,"118.088959,24.494695",295
3.0,21943.0,思明区厦禾路875号之25,厦门思明福章中医皮肤科诊所,"118.108641,24.468259",296
3.0,23524.0,厦门市思明区湖滨东路196号附属商业裙楼之201,厦门思明美可普天使口腔门诊部有限公司 ,"118.11055,24.476568",297
3.0,28930.0,,指定地点,"114.722944,41.142976",298
3.0,29350.0,厦门市思明区仙岳路488号201室之二,厦门市千里明视康保健服务有限公司,"118.121478,24.496166",299
3.0,29470.0,思明区育秀里13-15号商场及16号之（1）商场,厦门思明和仁门诊部（股份厦门）,"118.114135,24.486173",300
3.0,30577.0,思明区东浦路22号,厦门思明景元中医院,"118.125783,24.470805",301
3.0,30758.0,湖滨南路328号亿宝大厦11楼采购部,亿宝大厦,"118.118125,24.474176",302
3.0,30865.0,厦门市思明区仙岳路松岳里29号,燕来福（厦门思明琼芳中医诊所）,"118.111624,24.493098",303
3.0,30866.0,厦门市思明区仙岳路松岳里29号,海峡两岸（厦门思明琼芳中医诊所）,"118.111624,24.493098",304
3.0,30993.0,思明区金榜路58号,中山金榜分院,"118.110738,24.466996",305
3.0,31028.0,厦门市思明区后埭溪路109号中心商场及周边B、C、D、I、R商场,公司仓库,"118.106855,24.467748",306
3.0,31029.0,厦门市思明区屿后南里107-109号第一层,公司仓库,"118.121955,24.492036",307
3.0,31070.0,思明区东浦路82号2楼在鹭峰宾馆对面,（燕来福）厦门市美信好又惠医药有限公司,"118.128734,24.472225",308
3.0,31072.0,厦门市思明区东坪二里130-131号,仓库,"118.12107,24.468543",309
3.0,31073.0,厦门市思明区湖明路12-16号,公司仓库,"118.118225,24.477447",310
3.0,31074.0,厦门市思明区长青路251号,公司仓库,"118.123944,24.486119",311
3.0,31075.0,厦门市思明区嘉禾路347号101单元,（燕来福）厦门市思明区济慈大药房,"118.126146,24.497636",312
3.0,31077.0,厦门市思明区后埭溪路126号之三店,仓库,"118.107273,24.468466",313
3.0,31078.0,厦门市思明区凤屿路238号,药店,"118.114281,24.477539",314
3.0,31079.0,厦门市思明区莲岳路26号之6,仓库,"118.119629,24.484876",315
3.0,31082.0,福建厦门思明区仙岳路  ,放射科,"118.178287,24.504828",316
3.0,31105.0,厦门市思明区东坪二里一号201、301室,公司仓库,"118.12064,24.470312",317
3.0,31109.0,思明区金榜路61-76凯旋广场二层A块商场二楼,厦门思明扶元堂中医门诊部,"118.110015,24.468964",318
3.0,31110.0,福建厦门市思明区屿后路151号,（燕来福）厦门思明齐安松柏门诊部,"118.119349,24.493361",319
3.0,31111.0,思明区东浦路22号,海峡两岸,"118.125783,24.470805",320
3.0,31112.0,思明区禾祥东路18-13号,诊所,"118.108367,24.470086",321
3.0,31119.0,思明区育秀里36号,海峡两岸,"118.111681,24.485806",322
3.0,31120.0,莲岳路179号,海峡两岸莲岳点,"118.121223,24.484604",323
3.0,31121.0,莲岳里14号,海峡两岸残联点,"118.115605,24.49219",324
3.0,31207.0,厦门市思明区育秀里36号育秀中心商场104单元,海峡两岸,"118.111681,24.485806",325
3.0,20738.0,厦门市湖里区仙岳路41-51号3号楼2层,厦门东渡老年公寓,"118.08726,24.492819",326
3.0,19663.0,厦门市思明区东浦路82号第二层 1 ,好又惠博士山庄分店 ,"118.128637,24.471948",327
3.0,19664.0,厦门市思明区东浦路82号第二层 2 ,"好又惠源昌分店
","118.128637,24.471948",328
3.0,19665.0,厦门市思明区东浦路82号第二层 5 ,"好又惠同安西安分店
","118.128637,24.471948",329
3.0,19666.0,厦门市思明区东浦路82号第二层 6 ,"好又惠同安环西分店
","118.128637,24.471948",330
3.0,30446.0,思明区育秀里36号,思明区育秀里36号,"118.111681,24.485806",331
3.0,30447.0,思明区育秀里36号,燕来福（厦门思明瑞来春中医门诊部）,"118.111681,24.485806",332
3.0,30448.0,思明区育秀里36号,厦门市思明区瑞来春中医门诊部,"118.111681,24.485806",333
3.0,30450.0,莲岳里14号,筼筜社区残联点,"118.115605,24.49219",334
3.0,30451.0,莲岳路179号,筼筜社区莲岳点,"118.121223,24.484604",335
3.0,19683.0,厦门市思明区东浦路82号第二层 12 ,"好又惠翔鹭分店
","118.128637,24.471948",336
3.0,19684.0,厦门市思明区东浦路82号第二层 13 ,"好又惠旭日海湾分店
","118.128637,24.471948",337
3.0,30499.0,厦门市思明区育秀里36号育秀中心商场104单元,燕来福(厦门市瑞来春药店有限公司）,"118.111681,24.485806",338
3.0,30233.0,东坪二里1号201，301室,厦门思明德善堂第三门诊部,"118.120056,24.469757",339
3.0,30853.0,厦门市思明区屿后北里450号,海峡两岸（厦门思明罗庆模中医科诊所）,"118.122004,24.495655",340
3.0,19667.0,厦门市思明区东浦路82号第二层 16 ,"好又惠松柏店（第十五分店）
","118.128637,24.471948",341
3.0,19668.0,厦门市思明区东浦路82号第二层 17 ,"厦门市美信好又惠医药有限公司第十八分店
","118.128637,24.471948",342
3.0,23744.0,思明区天虹商场2楼,天虹店,"118.10324,24.461989",343
3.0,34488.0,思明区天虹商场2楼,天虹店,"118.10324,24.461989",344
3.0,34506.0,厦门市思明区屿后北里450号,燕来福(厦门思明罗庆模中医科诊所）,"118.122004,24.495655",345
3.0,34269.0,思明区金榜路58号,中山金榜分院,"118.110738,24.466996",346
3.0,31639.0,思明区莲景路60号,(两岸公司)厦门市思明区嘉莲街道社区卫生服务中心,"118.117849,24.482821",347
3.0,31644.0,厦门市思明区仙阁里小区92号一层,分店,"118.117824,24.495619",348
3.0,31675.0,禾祥东路170号之24店面,燕来福,"118.116289,24.471444",349
3.0,31676.0,厦门市思明区禾祥东路170号之二十四,仓库,"118.116063,24.471674",350
3.0,31677.0,思明区后埭溪路109号中心商场(银龙广场一期),燕来福,"118.106719,24.468559",351
3.0,31678.0,湖里区嘉园路26号,燕来福,"118.112031,24.51542",352
3.0,34247.0,莲花南路9号,嘉莲社区药房,"106.64213,30.448676",353
3.0,31767.0,湖里区和宁里125之11号,燕来福,"118.08675,24.497714",354
3.0,31771.0,厦门市湖里区和宁里125号之14,燕来福,"118.086593,24.498061",355
3.0,31772.0,厦门市湖里区和宁里125号之14,药局,"118.086593,24.498061",356
3.0,31774.0,湖里区南山路293号之一楼02室,燕来福,"118.117582,24.504586",357
3.0,31775.0,厦门市湖里区南山路293号之一一楼2室,仓库,"118.117582,24.504586",358
3.0,31795.0,厦门市思明区东浦一里57号109-110店,药房,"118.124074,24.472852",359
3.0,31796.0,厦门市思明区坂尾路17-19号之2室,燕来福,"118.12222,24.473786",360
3.0,27256.0,湖里区湖里街道和宁路50号,福建省厦门第六中学高中部医务室,"118.088959,24.494695",361
3.0,28250.0,思明区厦禾路913号华星大厦三层部分,厦门思明时光医疗美容门诊部,"118.114906,24.469906",362
3.0,29811.0,厦门市思明区双涵路49号,厦门思明勇华中医(综合)诊所,"118.117943,24.472706",363
3.0,31797.0,*厦禾路881号千禧园36号,燕来福,"118.11013,24.468182",364
3.0,31802.0,长青路251号,燕来福,"118.123944,24.486119",365
3.0,31803.0,厦门市思明区莲岳里162号之十,仓库,"118.118036,24.494537",366
3.0,31804.0,*莲岳路永升松柏中心CD座一层17号,燕来福,"118.11628,24.490929",367
3.0,31809.0,*嘉禾路62号及62号之101,燕来福,"106.708043,26.584536",368
3.0,31832.0,仙岳路中段399号,燕来福,"118.111082,24.495411",369
3.0,31878.0,思明区东浦路98号16-1#店面,诊所,"118.129974,24.47263",370
3.0,31881.0,东坪二里1号201，301室,燕来福,"118.120056,24.469757",371
3.0,31882.0,东坪二里1号201，301室,海峡两岸,"118.120056,24.469757",372
3.0,30730.0,莲岳路179号,厦门市思明区筼筜街道社区卫生服务中心（莲岳点）,"118.121223,24.484604",373
3.0,30731.0,仙岳路468号,厦门市思明区筼筜街道社区卫生服务中心（残联点）,"118.119911,24.495454",374
3.0,22996.0,思明区金榜路58号,中山金榜分院,"118.110738,24.466996",375
3.0,31894.0,思明区湖滨南路625号,燕来福,"118.11657,24.475922",376
3.0,31896.0,"厦门莲前西路144号101室
",燕来福,"118.131583,24.47556",377
3.0,31900.0,厦门市思明区金榜路57号之二十三 张丽勤15392031729,燕来福,"118.109044,24.46861",378
3.0,31901.0,福建厦门市思明区屿后路151号,海峡两岸,"118.119349,24.493361",379
3.0,31902.0,思明区东浦路22号,燕来福,"118.125783,24.470805",380
3.0,31903.0,,指定地点,"114.722944,41.142976",381
3.0,31907.0,思明区厦禾路986号四楼（408-416楼、432-437室、451-452室,燕来福,"118.117065,24.471021",382
3.0,31916.0,厦门市思明区松岳里35-36号,公司仓库,"118.11198,24.493242",383
3.0,31930.0,思明区育秀里36号,燕来福,"118.111681,24.485806",384
3.0,23184.0,,指定地点,"114.722944,41.142976",385
3.0,30521.0,福建厦门市思明区屿后路151号,厦门思明齐安松柏门诊部,"118.119349,24.493361",386
3.0,32075.0,厦门市思明区湖滨北路119号,燕来福,"118.102333,24.483333",387
3.0,32123.0,厦门市思明区育秀里36号育秀中心商场104单元,燕来福,"118.111681,24.485806",388
3.0,32496.0,,指定地点,"114.722944,41.142976",389
3.0,32136.0,湖里区湖里街道和宁路50号,医务室,"118.088959,24.494695",390
3.0,32591.0,厦门市思明区湖滨东路184-201号,厦门思明蓝天门诊部有限公司,"118.111381,24.475093",391
3.0,26673.0,厦门市思明区厦禾路839号汇成商业中心1303室,厦门,"118.104894,24.467249",392
3.0,32450.0,厦门市思明区凤屿路450-468号102单元,厦门榔中药房有限公司,"118.112706,24.482481",393
3.0,32770.0,厦门市思明区凤屿路450-468号102单元,公司仓库,"118.112706,24.482481",394
3.0,34190.0,东坪二里1号201，301室,厦门思明德善堂东坪门诊部,"118.120056,24.469757",395
3.0,34193.0,福建厦门市思明区屿后路151号,思明齐安松柏门诊部,"118.119349,24.493361",396
3.0,34194.0,思明区东浦路22号,梧村骨科医院药房,"118.125783,24.470805",397
3.0,34195.0,厦门市湖里区华泰路A幢二层,湖里公司,"118.105542,24.507558",398
3.0,34205.0,思明区嘉禾路162号第一层123单元,,"118.126068,24.485934",399
3.0,34232.0,思明区松岳里117号,松岳店,"118.111165,24.493634",400
3.0,27791.0,思明区厦禾路983号121单元207单元,厦门思明薇格整形外科门诊部,"118.118562,24.473126",401
3.0,29730.0,厦门市思明区莲前西路19-101、21号及21号-1,厦门兴鹭康中西药房有限公司,"118.12272,24.477007",402
3.0,33472.0,厦门市思明区凤屿路450-468号102单元,燕来福,"118.112706,24.482481",403
3.0,34449.0,东坪二里1号201，301室,（燕来福）厦门思明德善堂第三门诊部,"118.120056,24.469757",404
3.0,34450.0,厦门市思明区东坪二里一号201、301室,门诊部,"118.12064,24.470312",405
3.0,34455.0,福建厦门市思明区屿后路151号,（燕来福）厦门思明齐安松柏门诊部,"118.119349,24.493361",406
3.0,34456.0,思明区东浦路22号,（燕来福）厦门思明区梧村骨科医院,"118.125783,24.470805",407
3.0,38158.0,厦门市思明区凤屿路34号之229(三节点二层21-24号柱子),厦门思明永福康门诊部(股份厦门）,"118.114051,24.478383",408
3.0,45294.0,厦门市思明区后埭溪路145号101-01室B区、145号101夹层、145号201室,厦门思明乾圣太和堂中医门诊部有限公司,"118.106883,24.468567",409
3.0,53394.0,厦门市仙岳路468号,海峡两岸,"118.119911,24.495454",410
3.0,53398.0,厦门市思明区长青路251号(劳动力大厦旁) ,厦门市惠康药店有限公司,"118.123944,24.486119",411
3.0,53414.0,厦门市思明区仙岳路488号201室之二,厦门市千里明视康保健服务有限公司,"118.121478,24.496166",412
3.0,51323.0,厦门市思明区凤屿路34号之299,海峡两岸,"118.114179,24.47781",413
3.0,51385.0,厦门市湖里区凤屿路450-468号103单元一层及夹层,燕来福,"118.112706,24.482481",414
3.0,51441.0,三楼仓库,仓库,"118.165146,26.612961",415
3.0,51443.0,厦门市思明区湖明路12-16号,燕来福,"118.118225,24.477447",416
3.0,51454.0,厦门市思明区厦禾路799号之8,厦门康仕公司地址,"118.096288,24.464565",417
3.0,51456.0,厦门市思明区厦禾路1226-1228号聚泰商业城1504室,圣安康健,"118.120653,24.475285",418
3.0,36070.0,厦门市思明区东坪二里130-131号,厦门德鑫堂药业有限公司（股份厦门）,"118.12107,24.468543",419
3.0,36299.0,思明区金榜路61-76凯旋广场二层A块商场二楼,燕来福,"118.110015,24.468964",420
3.0,53101.0,思明区嘉禾路875号之25,燕来福,"118.1225,24.4825",421
3.0,36930.0,厦门市思明区嘉禾路62号之1、之2、莲坂商业广场西区37号,厦门兴鹭康中西药房有限公司嘉禾分公司(股份厦门）,"118.121688,24.479017",422
3.0,54431.0,思明区厦禾路861号101单元及夹层，102-103单元及夹层,海峡两岸,"118.106458,24.467054",423
3.0,39353.0,福州市鼓楼区圣庙商场5#店面,福州市鼓楼区协和医药商店,"119.303131,26.078729",424
3.0,39354.0,福州市鼓楼区圣庙路10号,公司仓库,"119.301956,26.078406",425
3.0,53173.0,厦门市思明区东坪山路25号之十三,东坪路分店,"118.121522,24.468441",426
3.0,45833.0,湖里区湖里街道和宁路69号,厦门湖里平安门诊部,"118.086769,24.496224",427
3.0,40893.0,思明区嘉禾路875号之25,海峡两岸（厦门思明福章中医皮肤科诊所),"118.1225,24.4825",428
3.0,53325.0,厦门市思明区金榜路82号103.104单元一楼二楼，102单元二楼，129单元二楼,燕来福,"118.11091,24.469531",429
3.0,35434.0,厦门市思明区松岳里29号,厦门思明琼芳中医诊所,"118.111624,24.493098",430
3.0,44013.0,厦门市思明区莲前西路19-101、21号及21号-1,厦门兴鹭康中西药房有限公司,"118.12272,24.477007",431
3.0,52069.0,厦门市思明区东浦路68号之141,公司仓库,"118.127047,24.471702",432
3.0,52070.0,厦门市思明区凤屿路418号,公司仓库,"118.113077,24.481316",433
3.0,40813.0,厦门市思明区金榜路82号103.104单元一楼二楼，102单元二楼，129单元二楼,厦门思明艺真门诊部有限公司,"118.11091,24.469531",434
3.0,53741.0,厦门市后埭溪路248号龙景台一层23#,后埭溪分店,"118.106507,24.47157",435
3.0,45774.0,厦门市湖里区凤屿路450-468号103单元一层及夹层,厦门思明拯济堂第二中医门诊部,"118.112706,24.482481",436
3.0,52147.0,思明区浦南一组7号之三店面,厦门思明伍赐中医诊所,"118.1165,24.470125",437
